type,登録番号,施設名称,住所,fax,Web,LocName,fX,fY,iConf,iLvl
RKN,R2118,奈良白鹿荘,奈良県奈良市花芝町４番地,0742-22-5466,http://www.hakushikaso.co.jp/,奈良県/奈良市/花芝町/４番地,135.8287,34.68596,5,7
RKN,R2177,大佛館,奈良県奈良市高畑町２５０番地,0742-23-5111,http://www.daibutu.com/,奈良県/奈良市/高畑町/２５０番地,135.83293,34.6817,5,7
RKN,R2496,吉田屋旅館,奈良県奈良市高畑町１１２２番地１４号,0742-23-2225,,奈良県/奈良市/高畑町/１１２２番地,135.83293,34.6817,5,7
RKN,R2497,吉田屋別館ホテル大和路,奈良県奈良市高畑町１１１８番地,0742-26-2225,,奈良県/奈良市/高畑町/１１１８番地,135.83255,34.68111,5,7
RKN,R1696,多武峰観光ホテル,奈良県桜井市多武峰４３２番地,0744-49-0111,http://www.tounomine.com/,奈良県/桜井市/多武峰/４３２番地,135.86119,34.46447,5,7
RKN,R2365,緑風閣,奈良県生駒市門前町１６番地４号,07437-4-6584,,奈良県/生駒市/門前町/１６番,135.68912,34.68463,5,7
RKN,R0325,信貴山観光ホテル,奈良県生駒郡三郷町信貴山西２番４０号,0745-72-4801,http://www.shigisan.co.jp/,奈良県/生駒郡/三郷町/信貴山西/２番,135.66656,34.60952,5,7
RKN,R1665,竹林院群芳園,奈良県吉野郡吉野町大字吉野山２１４２,07463-2-8081,http://www.chikurin.co.jp/,奈良県/吉野郡/吉野町/吉野山,135.85939,34.35954,5,5
RKN,R1879,さこや,奈良県吉野郡吉野町大字吉野山２６２０,07463-2-5155,http://www.sakoya.co.jp/index.php,奈良県/吉野郡/吉野町/吉野山,135.85939,34.35954,5,5
RKN,R2041,景勝の宿芳雲館,奈良県吉野郡吉野町大字吉野山２３４０番地,07463-2-3001,http://www.hounkan.co.jp/,奈良県/吉野郡/吉野町/吉野山,135.85939,34.35954,5,5
RKN,R2537,宝の家,奈良県吉野郡吉野町大字吉野山９３７番地,07463-2-5121,http://www.hounoya.gr.jp/,奈良県/吉野郡/吉野町/吉野山,135.85939,34.35954,5,5
RKN,R2114,ホテル杉の湯,奈良県吉野郡川上村大字迫６９５,0746-52-0006,http://www.suginoyu.com/,奈良県/吉野郡/川上村/迫,135.94846,34.3367,5,5
RKN,R0763,双子島荘,和歌山県和歌山市雑賀崎５５９,073-444-1145,http://www.futagojimasou.com/,和歌山県/和歌山市/雑賀崎,135.14424,34.19382,5,5
RKN,R1109,萬波,和歌山県和歌山市新和歌浦２の１０,073-444-1161,http://www.manpa.co.jp/,和歌山県/和歌山市/新和歌浦/２番,135.15625,34.18481,5,7
RKN,R2698,大阪屋　ひいなの湯,和歌山県和歌山市加太１４２番地,073-459-1151,http://www.hiina.com/,和歌山県/和歌山市/加太/１４２番地,135.0675,34.27456,5,7
RKN,R1198,川湯みどりや,和歌山県田辺市本宮町川湯１３番地,0735-42-1011,http://www.urashimachain.co.jp/sansui/,和歌山県/田辺市/本宮町川湯,135.77579,33.81161,5,5
RKN,R2274,冨士屋,和歌山県田辺市本宮町川湯１４５２番地,0735-42-0007,http://www.fuziya.co.jp/,和歌山県/田辺市/本宮町川湯,135.77579,33.81161,5,5
RKN,R2438,わたらせ温泉ホテルささゆり,和歌山県田辺市本宮町渡瀬45-1,0735-42-1185,http://www.watarase-onsen.jp/,和歌山県/田辺市/本宮町渡瀬,135.76434,33.81936,5,5
RKN,R0118,白浜館,和歌山県西牟婁郡白浜町１３７９,0739-43-5151,http://shirahamakan.com/,和歌山県/西牟婁郡/白浜町/１３７９番地,135.34579,33.6827,5,7
RKN,R0245,紀州・白浜温泉むさし,和歌山県西牟婁郡白浜町８６８番地,0739-43-0634,http://www.yado-musashi.co.jp/,和歌山県/西牟婁郡/白浜町/８６８番地,135.34364,33.68438,5,7
RKN,R0316,湯快リゾート　白浜御苑,和歌山県西牟婁郡白浜町１０１１番地,0739-42-3400,http://shirahamagyoen.jp/,和歌山県/西牟婁郡/白浜町/１０１１番地,135.35324,33.6882,5,7
RKN,R0455,そごう,和歌山県西牟婁郡白浜町９１１の３,0739-42-3411,http://www.ryokan-sogo.jp/,和歌山県/西牟婁郡/白浜町/９１１番地,135.3477,33.68513,5,7
RKN,R0910,三楽荘,和歌山県西牟婁郡白浜町３００８,0739-43-1111,http://www.sanrakuso.co.jp/,和歌山県/西牟婁郡/白浜町,135.34811,33.67819,5,3
RKN,R0994,白良荘グランドホテル,和歌山県西牟婁郡白浜町８６８番地,0739-43-0100,http://www.shiraraso.co.jp/,和歌山県/西牟婁郡/白浜町/８６８番地,135.34364,33.68438,5,7
RKN,R2473,ホテルシーモア,和歌山県西牟婁郡白浜町１８２１番地,0739-43-1000,http://www.seamore.co.jp/,和歌山県/西牟婁郡/白浜町/１８２１番地,135.33728,33.67611,5,7
RKN,R2703,湯快リゾート　ホテル千畳,和歌山県西牟婁郡白浜町１６８０－１,0739-43-2468,http://h-senjo.jp/,和歌山県/西牟婁郡/白浜町/１６８０番地,135.33727,33.66479,5,7
RKN,R0122,湯快リゾート　越之湯,和歌山県東牟婁郡那智勝浦町湯川１１０８,0735-52-1414,http://koshinoyu.jp/,和歌山県/東牟婁郡/那智勝浦町/湯川/１１０８番地,135.94122,33.619,5,7
RKN,R0552,ホテル浦島,和歌山県東牟婁郡那智勝浦町勝浦１１６５番地２号,0735-52-1011,http://www.hotelurashima.co.jp/,和歌山県/東牟婁郡/那智勝浦町/勝浦/１１６５番地,135.94716,33.62024,5,7
RKN,R0581,勝浦観光ホテル,和歌山県東牟婁郡那智勝浦町大字天満１５３０,0735-52-0750,http://www.katuurakankohotel.co.jp/,和歌山県/東牟婁郡/那智勝浦町/天満/１５３０番地,135.93127,33.63416,5,7
RKN,R0689,かつうら御苑,和歌山県東牟婁郡那智勝浦町大字勝浦２１６番地１９号,0735-52-0333,http://www.katuuragyoen.co.jp/index.html,和歌山県/東牟婁郡/那智勝浦町/勝浦/２１６番地,135.94269,33.63341,5,7
RKN,R1295,なぎさや,和歌山県東牟婁郡那智勝浦町大字湯川９５５番地１号,0735-52-0015,http://nagisaya.com/,和歌山県/東牟婁郡/那智勝浦町/湯川/９５５番地,135.94122,33.619,5,7
RKN,R1872,中の島,和歌山県東牟婁郡那智勝浦町大字勝浦１１７９番地の９,0735-52-1111,http://www.hotel-nakanoshima.jp/,和歌山県/東牟婁郡/那智勝浦町/勝浦/１１７９番地,135.94716,33.62024,5,7
RKN,R2756,湯快リゾート　三好屋,兵庫県美方郡新温泉町湯1671番地3,0570-550-478,https://yukai-r.jp/miyoshiya/,兵庫県/美方郡/新温泉町/湯,134.4827,35.54543,5,5
RKN,R0342,観水庭  こぜにや,鳥取県鳥取市永楽温泉町６５１,0857-23-3311,http://www.kozeniya.com/index.htm,鳥取県/鳥取市/永楽温泉町/６５１番地,134.23207,35.49242,5,7
RKN,R1417,対翠閣,鳥取県鳥取市富安１の８４,0857-24-8471,http://www.taisuikaku.com/,鳥取県/鳥取市/富安/一丁目/８４番地,134.22702,35.48944,5,7
RKN,R0305,皆生の宿　ゆるり,鳥取県米子市皆生温泉３丁目１６番１号,0859-38-3388,http://www.kaike-yururi.com/,鳥取県/米子市/皆生温泉/三丁目/１６番,133.36569,35.45628,5,7
RKN,R0822,なぎさ園,鳥取県米子市皆生温泉３丁目１１番１号,0859-22-5141,,鳥取県/米子市/皆生温泉/三丁目/１１番,133.36348,35.45842,5,7
RKN,R0861,皆生グランドホテル天水,鳥取県米子市皆生温泉４丁目１８番４５号,0859-33-3531,http://www.kaike-grandhotel.co.jp/,鳥取県/米子市/皆生温泉/四丁目/１８番,133.35602,35.45855,5,7
RKN,R0908,海潮園,鳥取県米子市皆生温泉３丁目３番３号,0859-22-2263,http://www.kaichoen.net/index2.html,鳥取県/米子市/皆生温泉/三丁目/３番,133.36201,35.45807,5,7
RKN,R1123,いこい亭　菊萬,鳥取県米子市皆生温泉４丁目２７番１号,0859-38-3300,http://www.kikuman.com/,鳥取県/米子市/皆生温泉/四丁目/２７番,133.36063,35.45821,5,7
RKN,R1250,皆生つるや,鳥取県米子市皆生温泉２丁目５番１号,0859-22-6181,http://www.kaiketuruya.co.jp/,鳥取県/米子市/皆生温泉/二丁目/５番,133.36241,35.45573,5,7
RKN,R1448,皆生シーサイドホテル,鳥取県米子市皆生温泉３丁目４番３号,0859-34-2222,http://www.sanin.com/seaside/,鳥取県/米子市/皆生温泉/三丁目/４番,133.36136,35.45847,5,7
RKN,R2126,華水亭,鳥取県米子市皆生温泉４丁目１９番１０号,0859-33-0001,http://www.kaike-grandhotel.co.jp/kasuitei/index.php,鳥取県/米子市/皆生温泉/四丁目/１９番,133.35771,35.45859,5,7
RKN,R2589,皆生菊乃家,鳥取県米子市皆生温泉４丁目２９番１０号,0859-22-6560,http://www.kaikekikunoya.com/,鳥取県/米子市/皆生温泉/四丁目/２９番,133.36053,35.45866,5,7
RKN,R2621,湯喜望  白扇,鳥取県米子市皆生温泉３丁目１２番地３３号,0859-22-8900,http://www.yukibou-hakusen.com/,鳥取県/米子市/皆生温泉/三丁目/１２番,133.36429,35.45836,5,7
RKN,R2659,皆生松月,鳥取県米子市皆生温泉３丁目４番２５号,0859-31-1100,http://www.shogetsu.co.jp/,鳥取県/米子市/皆生温泉/三丁目/４番,133.36136,35.45847,5,7
RKN,R0079,依山楼岩崎,鳥取県東伯郡三朝町三朝３６５番地１,0858-43-0111,http://izanro.co.jp/,鳥取県/東伯郡/三朝町/三朝/３６５番地,133.90118,35.41689,5,7
RKN,R0415,三朝館,鳥取県東伯郡三朝町大字山田１７４の１,0858-43-0311,http://www.misasakan.co.jp/,鳥取県/東伯郡/三朝町/山田/１７４番地,133.8904,35.41267,5,7
RKN,R0559,斉木別館,鳥取県東伯郡三朝町大字山田７０番地,0858-43-0331,http://www.saikibekkan.jp/,鳥取県/東伯郡/三朝町/山田/７０番地,133.89363,35.41738,5,7
RKN,R1422,花屋別館,鳥取県東伯郡三朝町大字三朝８１８番地６号,0858-43-0231,http://www.misasaonsen.com/,鳥取県/東伯郡/三朝町/三朝/８１８番地,133.89571,35.40917,5,7
RKN,R1645,三朝薬師の湯　万翆楼,鳥取県東伯郡三朝町山田５番地,0858-43-0511,http://www.mansuirou.co.jp/,鳥取県/東伯郡/三朝町/山田/５番地,133.89363,35.41738,5,7
RKN,R2162,有楽,鳥取県東伯郡三朝町大字三朝642番地の１,0858-43-1121,http://www.misasa.info/,鳥取県/東伯郡/三朝町/三朝/６４２番地,133.89667,35.40797,5,7
RKN,R2181,木屋旅館,鳥取県東伯郡三朝町大字三朝895番地,0858-43-0521,http://www.misasa.co.jp/,鳥取県/東伯郡/三朝町/三朝/８９５番地,133.89389,35.41005,5,7
RKN,R2183,旅館大橋,鳥取県東伯郡三朝町三朝302番地の1,0858-43-0211,http://www.o-hashi.net/,鳥取県/東伯郡/三朝町/三朝/３０２番地,133.89148,35.41165,5,7
RKN,R0548,望湖楼,鳥取県東伯郡湯梨浜町はわい温泉4-25 ,0858-35-2221,http://bokoro.com/,鳥取県/東伯郡/湯梨浜町/はわい温泉/４番地,133.88132,35.47807,5,7
RKN,R1679,ゆの宿彩香,鳥取県東伯郡湯梨浜町はわい温泉4-74,0858-35-3311,http://www.yunoyadosaika.jp/,鳥取県/東伯郡/湯梨浜町/はわい温泉/４番地,133.88132,35.47807,5,7
RKN,R0151,佳翠苑皆美,島根県松江市玉湯町玉造１２１８－８,0852-62-0331,http://www.kasuien-minami.jp/,島根県/松江市/玉湯町玉造/１２１８番地,133.00847,35.41917,5,7
RKN,R0171,保性館,島根県松江市玉湯町玉造1191-1,0852-62-0011,http://www.hoseikan.jp/,島根県/松江市/玉湯町玉造/１１９１番地,133.00931,35.41547,5,7
RKN,R0483,出雲神々縁結びの宿　紺家,島根県松江市玉湯町玉造１２４６番地,0852-62-0311,http://www.yutei-konya.jp/,島根県/松江市/玉湯町玉造/１２４６番地,133.00847,35.41917,5,7
RKN,R0629,長楽園,島根県松江市玉湯町玉造３２３番地,0852-62-0111,http://www.choraku.co.jp/,島根県/松江市/玉湯町玉造/３２３番地,133.01073,35.41626,5,7
RKN,R0880,ホテル玉泉,島根県松江市玉湯町玉造５３番地２号,0852-62-0021,http://www.hotel-gyokusen.co.jp/,島根県/松江市/玉湯町玉造/５３番地,133.01025,35.42011,5,7
RKN,R0905,白石家,島根県松江市玉湯町玉造４４番地２,0852-62-0521,http://www.siraisiya.com/,島根県/松江市/玉湯町玉造/４４番地,133.01025,35.42011,5,7
RKN,R0947,なにわ一水,島根県松江市千鳥町６３番地,0852-21-4132,http://www.naniwa-i.com/,島根県/松江市/千鳥町/６３番地,133.04221,35.46543,5,7
RKN,R1067,夕景湖畔　すいてんかく,島根県松江市千鳥町３９番地,0852-21-4910,http://www.suitenkaku.co.jp/,島根県/松江市/千鳥町/３９番地,133.04388,35.46557,5,7
RKN,R1146,玉造国際ホテル,島根県八束郡玉湯町大字湯町１４８の２,0852-62-0531,http://www.tamatsukurikokusai.com/,島根県/松江市/玉湯町湯町/１４８番地,133.01161,35.43718,5,7
RKN,R1328,玉井別館,島根県松江市玉湯町玉造１２４７番地,0852-62-0524,http://www.tamaikan.com/,島根県/松江市/玉湯町玉造/１２４７番地,133.00847,35.41917,5,7
RKN,R1484,大橋館,島根県松江市末次本町４０番地,0852-21-5168,http://www.ohashikan.jp/,島根県/松江市/末次本町/４０番地,133.05542,35.46865,5,7
RKN,R1797,ニューえびす大観,島根県松江市美保関町美保関659-1,0852-73-0121,http://ebisutaikan.web.fc2.com/,島根県/松江市/美保関町美保関,133.3089,35.56648,5,5
RKN,R2156,松の湯,島根県松江市玉湯町玉造1215,0852-62-0611,http://www.matsunoyu.jp/,島根県/松江市/玉湯町玉造/１２１５番地,133.00873,35.41675,5,7
RKN,R2167,松平閣,島根県松江市千鳥町38番地,0852-23-8000,http://www.shouheikaku.co.jp/,島根県/松江市/千鳥町/３８番地,133.04388,35.46557,5,7
RKN,R2271,福間館,島根県松江市美保関町美保関586番地,0852-73-0011,http://www.fukumakan.jp/,島根県/松江市/美保関町美保関,133.3089,35.56648,5,5
RKN,R2381,湯陣千代の湯,島根県松江市玉湯町玉造1215－2,0852-62-0124,http://www.chiyonoyu.com/,島根県/松江市/玉湯町玉造/１２１５番地,133.00873,35.41675,5,7
RKN,R2449,野津旅館,島根県松江市伊勢宮町５５５番地,0852-21-1525,http://www.notsuryokan.jp/,島根県/松江市/伊勢宮町/５５５番地,133.05972,35.46682,5,7
RKN,R2460,清風荘,島根県松江市玉湯町玉造1183-1,0852-62-0031,http://www.seifuso.co.jp/,島根県/松江市/玉湯町玉造/１１８３番地,133.00829,35.41537,5,7
RKN,R2474,旅亭山の井,島根県松江市玉湯町玉造1042,0852-62-0621,http://www.ryotei-yamanoi.jp/,島根県/松江市/玉湯町玉造/１０４２番地,133.0089,35.41467,5,7
RKN,R1558,有限会社　竹野屋旅館,島根県出雲市大社町杵築南８５７番地,0853-53-3131,http://takenoya-ryokan.co.jp/,島根県/出雲市/大社町杵築南/８５７番地,132.68614,35.39534,5,7
RKN,R2371,のがわや旅館,島根県太田市温泉津町温泉津ロ３０番地,0855-65-2811,http://www.nogawaya.com/,島根県,133.04852,35.46804,3,1
RKN,R1611,有福観光ホテル樋口,島根県江津市有福温泉町６９５,08555-6-2111,,島根県/江津市/有福温泉町/６９５番地,132.20235,34.94127,5,7
RKN,R0425,鷲羽山下電ホテル,岡山県倉敷市大畠１６６６の２,086-479-7111,http://shimoden.bonvoyage.co.jp/,岡山県/倉敷市/大畠/１６６６番地,133.81853,34.43428,5,7
RKN,R1269,鷲羽温泉　備前屋甲子,岡山県倉敷市下津井５の１の１,086-479-8222,http://www.bizenya-koshi.com/,岡山県/倉敷市/下津井/五丁目/１番,133.78226,34.43976,5,7
RKN,R2297,由加温泉ホテル山桃花,岡山県倉敷市児島由加３２８５番地,086-477-5588,http://www.santo-ka.com/,岡山県/倉敷市/児島由加/３２８５番地,133.84615,34.50072,5,7
RKN,R0530,湯原国際観光ホテル菊之湯,岡山県真庭郡湯原町大字湯本１６,0867-62-2111,http://www.yubara-kikunoyu.com/,岡山県/真庭市/湯原温泉/１６番地,133.73383,35.20394,5,7
RKN,R1061,油屋別館,岡山県真庭市豊栄１５７０番地２号,0867-62-2006,,岡山県/真庭市/豊栄/１５７０番地,133.72693,35.19859,5,7
RKN,R1075,湯郷グランドホテル,岡山県美作市湯郷５８１番地の２,0868-72-0395,http://www.yunogo.co.jp/,岡山県/美作市/湯郷/５８１番地,134.13664,34.99269,5,7
RKN,R1190,ニュー福桝ホテル,岡山県美作市湯郷５５２の２,0868-72-0580,,岡山県/美作市/湯郷/５５２番地,134.1344,34.99303,5,7
RKN,R1333,清次郎の湯　ゆのごう館,岡山県美作市湯郷９０６番地１,08687-2-1126,http://www.yunogokan.co.jp/,岡山県/美作市/湯郷/９０６番地,134.1315,34.99176,5,7
RKN,R1426,季譜の里,岡山県美作市湯郷１８０,0868-72-1523,http://www.kifunosato.com/,岡山県/美作市/湯郷/１８０番地,134.13907,34.99427,5,7
RKN,R2171,湯郷温泉輝ノ家美春閣,岡山県英田郡美作町中山1144番地,08687-2-8111,http://yunogo.bonvoyage.co.jp/,岡山県/英田郡/美作町,134.14857,35.00859,5,3
RKN,R2419,国際観光旅館  竹亭,岡山県美作市湯郷622-1　,08687-2-0090,http://www.chikutei.co.jp/,岡山県/美作市/湯郷/６２２番地,134.13565,34.99652,5,7
RKN,R1746,世羅別館,広島県広島市中区三川町４の２０,082-248-2251,http://serabekkan.jp/,広島県/広島市/中区/三川町/４番,132.46141,34.39038,5,7
RKN,R2303,ニューたちばな,広島県広島市東区光町１丁目１４番１０号,082-263-7281,,広島県/広島市/東区/光町/一丁目/１４番,132.4799,34.39862,5,7
RKN,R0789,西山別館,広島県尾道市山波町東浜乙６７８番地１号,0848-37-3145,http://www.nishiyama-b.jp/,広島県/尾道市/山波町,133.22549,34.41772,5,5
RKN,R0562,ニュー錦水国際ホテル,広島県福山市鞆町後地３３７１,0849-82-2111,,広島県/福山市/鞆町後地/３３７１番地,133.39722,34.38403,5,7
RKN,R1204,鞆シーサイドホテル,広島県福山市鞆町鞆５５５,0849-83-5111,http://www.tomonoura.co.jp/tomo/,広島県/福山市/鞆町鞆/５５５番地,133.38373,34.38361,5,7
RKN,R1460,景勝館漣亭,広島県福山市鞆町鞆４２１,084-982-2121,http://www.keishokan.com/,広島県/福山市/鞆町鞆/４２１番地,133.38399,34.38508,5,7
RKN,R2601,鴎  風  亭,広島県福山市鞆町鞆１３６番地,084-982-1123,http://www.ofutei.com/,広島県/福山市/鞆町鞆/１３６番地,133.38174,34.38848,5,7
RKN,R0935,宮浜グランドホテル,広島県廿日市市宮浜温泉２丁目５番４号,0829-55-2255,http://www.miyahama.com/index.html,広島県/廿日市市/宮浜温泉/二丁目/５番,132.25383,34.27049,5,7
RKN,R1212,ホテルみや離宮,広島県廿日市市宮島町８４９,0829-44-2111,http://www.miyarikyu.com/,広島県/廿日市市/宮島町/８４９番地,132.32211,34.30059,5,7
RKN,R1574,宮島グランドホテル有もと,広島県廿日市市宮島町南町３６４,0829-44-2411,http://www.miyajima-arimoto.co.jp/index.html,広島県/廿日市市/宮島町/南町/３６４番地,132.32214,34.29582,5,7
RKN,R1925,宮島シーサイドホテル,広島県廿日市市宮島町９６７,0829-44-0118,http://www.gambo-ad.com/hotel/index.php?ar=1&id=4,広島県/廿日市市/宮島町/９６７番地,132.33517,34.30418,5,7
RKN,R2018,宮島ホテルまこと,広島県廿日市市宮島町７５５,0829-44-0070,,広島県/廿日市市/宮島町/７５５番地,132.32463,34.29939,5,7
RKN,R2062,錦水館,広島県廿日市市宮島町１１３３,0829-44-2131,http://www.kinsuikan.jp/,広島県/廿日市市/宮島町/１１３３番地,132.32135,34.29869,5,7
RKN,R2425,ホテル清風館,広島県豊田郡木江町沖浦１９００番地,0846-62-0555,http://www.hotel-seifukan.co.jp/,広島県/豊田郡/木江町/大字沖浦,132.89946,34.2159,5,0
RKN,R1683,ホテル西長門リゾート,山口県下関市豊北町大字神田2045,0837-86-2111,http://www.kgh.ne.jp/10/,山口県/下関市/豊北町/神田,130.90114,34.32815,5,6
RKN,R0071,かめ福,山口県山口市湯田温泉４の５の２,0839-22-7000,http://www.kamefuku.com/,山口県/山口市/湯田温泉/四丁目/５番,131.45558,34.16417,5,7
RKN,R0458,山水園,山口県山口市緑町４の６０,083-922-0560,http://www.yuda-sansuien.com/,山口県/山口市/緑町/４番,131.4632,34.17008,5,7
RKN,R1636,松田屋ホテル,山口県山口市湯田温泉３の６の７,083-922-0125,http://www.matsudayahotel.co.jp/,山口県/山口市/湯田温泉/三丁目/６番,131.45724,34.16523,5,7
RKN,R1701,西の雅常盤,山口県山口市湯田温泉４の６の４,083-922-0091,http://www.n-tokiwa.co.jp/,山口県/山口市/湯田温泉/四丁目/６番,131.45467,34.16356,5,7
RKN,R2689,ホテル梅乃屋,山口県山口市湯田温泉四丁目３番１９号,083-922-0051,http://umenoya.net/,山口県/山口市/湯田温泉/四丁目/３番,131.4556,34.16527,5,7
RKN,R0827,萩観光ホテル,山口県萩市大字椿東１１８９,0838-25-0211,http://www.hagikan.com/,山口県/萩市/椿東/１１８９番地,131.40747,34.44762,5,7
RKN,R1707,萩本陣,山口県萩市大字椿東３８５の８,0838-22-5252,http://www.hagihonjin.co.jp/,山口県/萩市/椿東/３８５番地,131.41382,34.40122,5,7
RKN,R1789,千春楽,山口県萩市大字堀内菊ケ浜４６７の２,0838-22-0326,http://senshunraku.jp/pc/index.html,山口県/萩市/堀内,131.38445,34.41614,5,5
RKN,R2684,宵待ちの宿　萩一輪,山口県萩市大字堀内４８２番地の２,0838-25-7771,http://www.hagi-ichirin.co.jp/,山口県/萩市/堀内/４８２番地,131.38913,34.41659,5,7
RKN,R2696,萩八景雁嶋別荘,山口県萩市大字椿東字雁嶋３０９３,0838-26-2882,http://www.hokumon.co.jp/ganjima/index.html,山口県/萩市/大字椿東,131.41309,34.42612,5,5
RKN,R2697,北門屋敷,山口県萩市大字堀内２１０番地の１２,0838-22-7521,http://www.hokumon.co.jp/hokumon/index.html,山口県/萩市/堀内/２１０番地,131.38573,34.41405,5,7
RKN,R0299,岩国国際観光ホテル,山口県岩国市岩国１の１の７,0827-43-1111,http://www.iwakunikankohotel.co.jp/,山口県/岩国市/岩国/一丁目/１番,132.1804,34.16805,5,7
RKN,R0251,湯本観光ホテル西京,山口県長門市深川湯本１０５１,0837-25-3111,http://www.hmi-ryokan.jp/saikyo/,山口県/長門市/深川湯本/１０５１番地,131.15854,34.33169,5,7
RKN,R0309,大谷山荘,山口県長門市深川湯本字平町２２０８番地,0837-25-3221,http://www.otanisanso.co.jp/,山口県/長門市/深川湯本,131.17278,34.33219,5,5
RKN,R0554,山村別館,山口県長門市深川湯本字川尻５３３の１,08372-5-3011,http://www.y-bekkan.jp/,山口県/長門市/深川湯本,131.17278,34.33219,5,5
RKN,R1487,湯本温泉ホテル枕水,山口県長門市深川湯本２２９４の１,08372-5-3211,http://www.chinsui.com/,山口県/長門市/深川湯本/２２９４番地,131.17218,34.33096,5,7
RKN,R2743,油谷湾温泉ホテル楊貴館,山口県長門市油谷伊上１３０,0837-32-1234,http://www.hotelyokikan.jp/,山口県/長門市/油谷伊上,131.01965,34.37057,5,5
RKN,R1928,周防大島温泉ホテル大観荘,山口県大島郡周防大島町大字小松１６５６番地３号,0820-74-2555,http://daikanso.net/,山口県/大島郡/周防大島町/小松/１６５６番地,132.18776,33.94182,5,7
RKN,R2766,皆生游月,鳥取県米子市皆生温泉３－１１－１,0859-31-0080,https://kaike-yugetsu.jp/,鳥取県/米子市/皆生温泉/三丁目/１１番,133.36348,35.45842,5,7
RKN,R2759,汀邸　遠音近音,広島県福山市鞆町鞆629,084-982-1575,http://www.ochikochi.co.jp/,広島県/福山市/鞆町鞆/６２９番地,133.3835,34.38258,5,7
RKN,R0549,はやし別館,徳島県徳島市中通町２の２５,0886-22-9191,,徳島県/徳島市/中通町/二丁目/２５番地,134.5513,34.07099,5,7
RKN,R0796,徳島グランドホテル偕楽園,徳島県徳島市伊賀町１丁目８番地,0886-23-3333,http://www.kairakuenkanko.co.jp/annai/index.html,徳島県/徳島市/伊賀町/一丁目/８番地,134.54443,34.06627,5,7
RKN,R1124,パレス吉野,徳島県徳島市一番町３丁目１８番地,088-654-2255,,徳島県/徳島市/一番町/三丁目/１８番地,134.55093,34.07304,5,7
RKN,R0062,水の,徳島県鳴門市撫養町岡崎字二等道路東１０１,0886-85-4131,http://www.ryokan-mizuno.co.jp/,徳島県/鳴門市/撫養町岡崎/二等道路東/１０１番地,134.62166,34.1826,5,7
RKN,R2521,鳴門グランドホテル,徳島県鳴門市鳴門町土佐泊浦字大毛８２番地８８,088-687-1515,http://www.narutograndhotel.com/,徳島県/鳴門市/鳴門町土佐泊浦/大毛/８２番地,134.6304,34.22032,5,7
RKN,R2225,ホテル白い燈台,徳島県海部郡美波町日和佐浦455,0884-77-1170,http://shiroitodai.jp/,徳島県/海部郡/美波町/日和佐浦/４５５番地,134.53784,33.73072,5,7
RKN,R0038,ホテル川六,香川県高松市百間町１の２,0878-21-5666,http://www.kawaroku.co.jp/,香川県/高松市/百間町/１番,134.05145,34.34544,5,7
RKN,R1104,銀星旅館,香川県高松市亀岡町１の１６,087-831-2171,,香川県/高松市/亀岡町/１番,134.04263,34.33707,5,7
RKN,R2318,ニューグランデみまつ,香川県高松市通町２番地３,0878-23-4111,http://www.nmimatsu.com/,香川県/高松市/通町/２番,134.05521,34.34502,5,7
RKN,R2334,ホテル真華,香川県高松市百間町６番地９,0878-22-2111,http://www.netwave.or.jp/~nmimatsu/,香川県/高松市/百間町/６番,134.05455,34.34472,5,7
RKN,R2720,庵治観光ホテル海のやどり,香川県高松市庵治町５４９４,087-871-3141,http://www.ajiuminoyadori.com/,香川県/高松市/庵治町,134.14256,34.3774,5,5
RKN,R0759,天空ホテル海廬,香川県小豆郡土庄町甲１１３５,0879-62-1430,http://www.kairo-shodoshima.jp/,香川県/小豆郡/土庄町/甲/１１３５番地,134.18629,34.48044,5,7
RKN,R0975,小豆島グランドホテル水明,香川県小豆郡土庄町甲１１７１番地６号,0879-62-1177,http://www.sgh-suimei.com/,香川県/小豆郡/土庄町/甲/１１７１番地,134.18639,34.47953,5,7
RKN,R0021,琴平花壇,香川県仲多度郡琴平町１２４１-５,0877-75-3232,http://www.kotohira-kadan.jp/,香川県/仲多度郡/琴平町,133.8233,34.19142,5,3
RKN,R1482,琴平グランドホテル  桜の抄,香川県仲多度郡琴平町９７７番地１,0877-75-3218,http://www.sakuranosho.jp/,香川県/仲多度郡/琴平町,133.8233,34.19142,5,3
RKN,R1583,こんぴら温泉  湯元八千代,香川県仲多度郡琴平町６１１,0877-75-3261,http://www.yachiyo.cc/,香川県/仲多度郡/琴平町,133.8233,34.19142,5,3
RKN,R2058,湯元こんぴら温泉華の湯紅梅亭,香川県仲多度郡琴平町５５６の１,0877-75-1111,http://www.koubaitei.jp/,香川県/仲多度郡/琴平町,133.8233,34.19142,5,3
RKN,R0106,ふなや,愛媛県松山市道後湯之町１番３３号,089-947-0278,http://www.dogo-funaya.co.jp/,愛媛県/松山市/道後湯之町/１番,132.78716,33.85023,5,7
RKN,R0597,ホテル葛城,愛媛県松山市道後湯月町４の１６,089-931-5141,http://www.hotel-katuragi.jp/,愛媛県/松山市/道後湯月町/４番,132.78725,33.85239,5,7
RKN,R0755,湯快リゾート 道後彩朝楽,愛媛県松山市道後姫塚１１２番地１,089-931-8731,http://dogo-saichoraku.jp/,愛媛県/松山市/道後姫塚,132.79042,33.84958,5,5
